Report, Date,Community Area
Vacant/Abandoned Building,5/22/2013,53
Vacant/Abandoned Building,5/18/2013,40
Vacant/Abandoned Building,5/18/2013,67
Vacant/Abandoned Building,5/13/2013,67
Vacant/Abandoned Building,12/6/2012,71
Vacant/Abandoned Building,11/20/2012,67
Vacant/Abandoned Building,10/30/2012,50
Vacant/Abandoned Building,11/1/2012,47
Vacant/Abandoned Building,8/24/2012,67
Vacant/Abandoned Building,8/2/2012,71
Vacant/Abandoned Building,7/10/2012,67
Vacant/Abandoned Building,7/8/2012,71
Vacant/Abandoned Building,6/12/2012,43
Vacant/Abandoned Building,5/11/2012,71
Vacant/Abandoned Building,3/21/2012,50
Vacant/Abandoned Building,3/22/2012,47
Vacant/Abandoned Building,6/16/2013,73
Vacant/Abandoned Building,6/10/2013,77
Vacant/Abandoned Building,6/10/2013,21
Vacant/Abandoned Building,5/30/2013,25
Vacant/Abandoned Building,8/6/2012,48
Vacant/Abandoned Building,7/22/2012,4
Vacant/Abandoned Building,6/28/2012,48
Vacant/Abandoned Building,3/12/2012,48
Vacant/Abandoned Building,5/13/2013,11
Vacant/Abandoned Building,1/29/2013,45
Vacant/Abandoned Building,9/27/2012,48
Vacant/Abandoned Building,6/7/2012,48
Vacant/Abandoned Building,6/21/2013,58
Vacant/Abandoned Building,6/4/2013,68
Vacant/Abandoned Building,5/29/2013,25
Vacant/Abandoned Building,5/28/2013,61
Vacant/Abandoned Building,5/20/2013,25
Vacant/Abandoned Building,4/29/2013,44
Vacant/Abandoned Building,4/30/2013,44
Vacant/Abandoned Building,4/25/2013,39
Vacant/Abandoned Building,2/22/2013,44
Vacant/Abandoned Building,8/1/2012,69
Vacant/Abandoned Building,5/13/2012,44
Vacant/Abandoned Building,1/29/2012,44
Vacant/Abandoned Building,6/25/2013,29
Vacant/Abandoned Building,6/17/2013,29
Vacant/Abandoned Building,6/17/2013,29
Vacant/Abandoned Building,5/28/2013,25
Vacant/Abandoned Building,7/23/2012,50
Vacant/Abandoned Building,8/29/2012,51
Vacant/Abandoned Building,8/27/2012,4
Vacant/Abandoned Building,8/27/2012,4
Vacant/Abandoned Building,6/25/2013,25
Vacant/Abandoned Building,6/22/2013,23
Vacant/Abandoned Building,6/24/2013,23
Vacant/Abandoned Building,6/19/2013,26
Vacant/Abandoned Building,6/18/2013,23
Vacant/Abandoned Building,6/18/2013,23
Vacant/Abandoned Building,6/19/2013,25
Vacant/Abandoned Building,6/13/2013,26
Vacant/Abandoned Building,6/13/2013,26
Vacant/Abandoned Building,6/12/2013,23
Vacant/Abandoned Building,3/19/2012,53
Vacant/Abandoned Building,5/24/2013,25
Vacant/Abandoned Building,4/23/2013,50
Vacant/Abandoned Building,11/6/2012,46
Vacant/Abandoned Building,5/7/2012,45
Vacant/Abandoned Building,7/1/2013,25
Vacant/Abandoned Building,6/25/2013,25
Vacant/Abandoned Building,6/20/2013,67
Vacant/Abandoned Building,6/3/2013,44
Vacant/Abandoned Building,5/31/2013,53
Vacant/Abandoned Building,6/3/2013,37
Vacant/Abandoned Building,6/3/2013,38
Vacant/Abandoned Building,5/28/2013,61
Vacant/Abandoned Building,5/23/2013,43
Vacant/Abandoned Building,5/21/2013,43
Vacant/Abandoned Building,5/21/2013,15
Vacant/Abandoned Building,3/20/2013,43
Vacant/Abandoned Building,4/24/2012,46
Vacant/Abandoned Building,1/9/2012,51
Vacant/Abandoned Building,7/2/2013,26
Vacant/Abandoned Building,6/30/2013,27
Vacant/Abandoned Building,6/26/2013,67
Vacant/Abandoned Building,6/26/2013,25
Vacant/Abandoned Building,6/18/2013,68
Vacant/Abandoned Building,6/12/2013,46
Vacant/Abandoned Building,6/11/2013,67
Vacant/Abandoned Building,6/3/2013,67
Vacant/Abandoned Building,5/29/2013,27
Vacant/Abandoned Building,1/3/2013,46
Vacant/Abandoned Building,7/20/2012,46
Vacant/Abandoned Building,6/27/2012,46
Vacant/Abandoned Building,7/1/2012,46
Vacant/Abandoned Building,5/25/2012,51
Vacant/Abandoned Building,4/16/2012,51
Vacant/Abandoned Building,3/20/2012,46
Vacant/Abandoned Building,7/5/2013,21
Vacant/Abandoned Building,6/24/2013,42
Vacant/Abandoned Building,6/12/2013,42
Vacant/Abandoned Building,4/2/2013,46
Vacant/Abandoned Building,2/9/2012,48
Vacant/Abandoned Building,7/8/2013,29
Vacant/Abandoned Building,7/11/2013,43
Vacant/Abandoned Building,7/2/2013,25
Vacant/Abandoned Building,6/29/2013,68
Vacant/Abandoned Building,5/7/2013,43
Vacant/Abandoned Building,3/28/2013,43
Vacant/Abandoned Building,8/17/2012,43
Vacant/Abandoned Building,6/20/2012,46
Vacant/Abandoned Building,5/31/2012,51
Vacant/Abandoned Building,4/10/2012,46
Vacant/Abandoned Building,7/9/2013,43
Vacant/Abandoned Building,7/6/2013,19
Vacant/Abandoned Building,6/30/2013,43
Vacant/Abandoned Building,6/27/2013,25
Vacant/Abandoned Building,9/20/2012,40
Vacant/Abandoned Building,3/13/2012,48
Vacant/Abandoned Building,7/9/2013,43
Vacant/Abandoned Building,7/8/2013,29
Vacant/Abandoned Building,1/12/2013,43
Vacant/Abandoned Building,7/13/2013,8
Vacant/Abandoned Building,7/12/2013,46
Vacant/Abandoned Building,7/10/2013,25
Vacant/Abandoned Building,7/8/2013,43
Vacant/Abandoned Building,7/1/2013,11
Vacant/Abandoned Building,6/7/2013,6
Vacant/Abandoned Building,6/7/2013,6
Vacant/Abandoned Building,6/5/2013,67
Vacant/Abandoned Building,6/7/2013,68
Vacant/Abandoned Building,5/18/2013,67
Vacant/Abandoned Building,5/21/2013,67
Vacant/Abandoned Building,7/9/2013,26
Vacant/Abandoned Building,6/27/2013,23
Vacant/Abandoned Building,6/17/2013,23
Vacant/Abandoned Building,8/27/2012,46
Vacant/Abandoned Building,6/11/2012,46
Vacant/Abandoned Building,7/13/2013,25
Vacant/Abandoned Building,7/6/2013,28
Vacant/Abandoned Building,6/25/2013,14
Vacant/Abandoned Building,5/14/2013,46
Vacant/Abandoned Building,3/22/2013,46
Vacant/Abandoned Building,3/11/2013,48
Vacant/Abandoned Building,2/10/2013,44
Vacant/Abandoned Building,10/26/2012,46
Vacant/Abandoned Building,6/7/2012,46
Vacant/Abandoned Building,7/17/2013,26
Vacant/Abandoned Building,7/6/2013,49
Vacant/Abandoned Building,7/6/2013,26
Vacant/Abandoned Building,7/6/2013,40
Vacant/Abandoned Building,7/4/2013,20
Vacant/Abandoned Building,6/29/2013,27
Vacant/Abandoned Building,6/27/2013,19
Vacant/Abandoned Building,6/28/2013,49
Vacant/Abandoned Building,6/24/2013,23
Vacant/Abandoned Building,6/6/2013,25
Vacant/Abandoned Building,7/6/2013,38
Vacant/Abandoned Building,7/3/2013,38
Vacant/Abandoned Building,6/4/2013,68
Vacant/Abandoned Building,6/3/2013,68
Vacant/Abandoned Building,7/20/2013,28
Vacant/Abandoned Building,7/18/2013,30
Vacant/Abandoned Building,7/13/2013,25
Vacant/Abandoned Building,7/15/2013,23
Vacant/Abandoned Building,7/11/2013,40
Vacant/Abandoned Building,7/8/2013,68
Vacant/Abandoned Building,6/25/2013,53
Vacant/Abandoned Building,7/23/2013,23
Vacant/Abandoned Building,7/22/2013,19
Vacant/Abandoned Building,7/16/2013,19
Vacant/Abandoned Building,5/27/2013,71
Vacant/Abandoned Building,7/22/2013,24
Vacant/Abandoned Building,7/25/2013,30
Vacant/Abandoned Building,7/25/2013,26
Vacant/Abandoned Building,7/6/2013,69
Vacant/Abandoned Building,7/7/2013,25
Vacant/Abandoned Building,7/25/2013,40
Vacant/Abandoned Building,7/9/2013,69
Vacant/Abandoned Building,7/3/2013,27
Vacant/Abandoned Building,12/16/2012,69
Vacant/Abandoned Building,4/9/2012,67
Vacant/Abandoned Building,7/22/2013,67
Vacant/Abandoned Building,7/19/2013,68
Vacant/Abandoned Building,7/20/2013,26
Vacant/Abandoned Building,7/10/2013,26
Vacant/Abandoned Building,7/9/2013,44
Vacant/Abandoned Building,7/1/2013,42
Vacant/Abandoned Building,6/29/2013,42
Vacant/Abandoned Building,6/26/2013,30
Vacant/Abandoned Building,6/25/2013,67
Vacant/Abandoned Building,6/20/2013,71
Vacant/Abandoned Building,5/20/2013,44
Vacant/Abandoned Building,5/2/2013,16
Vacant/Abandoned Building,7/15/2013,61
Vacant/Abandoned Building,7/16/2013,25
Vacant/Abandoned Building,7/1/2013,4
Vacant/Abandoned Building,6/7/2013,67
Vacant/Abandoned Building,5/29/2013,61
Vacant/Abandoned Building,7/29/2013,25
Vacant/Abandoned Building,7/25/2013,22
Vacant/Abandoned Building,7/24/2013,49
Vacant/Abandoned Building,7/25/2013,49
Vacant/Abandoned Building,7/23/2013,41
Vacant/Abandoned Building,7/2/2013,16
Vacant/Abandoned Building,6/6/2013,25
Vacant/Abandoned Building,6/6/2013,25
Vacant/Abandoned Building,7/8/2013,28
Vacant/Abandoned Building,6/28/2013,61
Vacant/Abandoned Building,8/7/2013,67
Vacant/Abandoned Building,8/2/2013,29
Vacant/Abandoned Building,6/21/2013,58
Vacant/Abandoned Building,5/23/2013,58
Vacant/Abandoned Building,8/21/2012,46
Vacant/Abandoned Building,8/23/2012,44
Vacant/Abandoned Building,8/15/2012,43
Vacant/Abandoned Building,8/16/2012,4
Vacant/Abandoned Building,8/9/2012,48
Vacant/Abandoned Building,5/22/2012,45
Vacant/Abandoned Building,3/27/2012,45
Vacant/Abandoned Building,8/3/2013,23
Vacant/Abandoned Building,7/31/2013,71
Vacant/Abandoned Building,7/19/2013,68
Vacant/Abandoned Building,7/18/2013,25
Vacant/Abandoned Building,6/6/2013,51
Vacant/Abandoned Building,6/4/2012,71
Vacant/Abandoned Building,8/12/2013,43
Vacant/Abandoned Building,8/6/2013,3
Vacant/Abandoned Building,7/29/2013,25
Vacant/Abandoned Building,7/26/2013,25
Vacant/Abandoned Building,6/6/2013,23
Vacant/Abandoned Building,5/25/2013,23
Vacant/Abandoned Building,5/28/2013,61
Vacant/Abandoned Building,8/13/2013,75
Vacant/Abandoned Building,8/10/2013,8
Vacant/Abandoned Building,8/2/2013,19
Vacant/Abandoned Building,7/23/2013,25
Vacant/Abandoned Building,5/29/2013,71
Vacant/Abandoned Building,8/9/2013,67
Vacant/Abandoned Building,7/30/2013,46
Vacant/Abandoned Building,7/31/2013,43
Vacant/Abandoned Building,7/26/2013,49
Vacant/Abandoned Building,7/26/2013,56
Vacant/Abandoned Building,6/20/2013,48
Vacant/Abandoned Building,6/20/2013,68
Vacant/Abandoned Building,6/12/2013,56
Vacant/Abandoned Building,6/5/2013,56
Vacant/Abandoned Building,7/15/2013,45
Vacant/Abandoned Building,6/27/2013,44
Vacant/Abandoned Building,6/24/2013,45
Vacant/Abandoned Building,4/25/2013,57
Vacant/Abandoned Building,8/11/2013,22
Vacant/Abandoned Building,8/8/2013,53
Vacant/Abandoned Building,8/8/2013,49
Vacant/Abandoned Building,7/26/2013,17
Vacant/Abandoned Building,7/15/2013,44
Vacant/Abandoned Building,7/8/2013,49
Vacant/Abandoned Building,8/9/2013,27
Vacant/Abandoned Building,7/23/2013,46
Vacant/Abandoned Building,8/14/2013,67
Vacant/Abandoned Building,8/7/2013,75
Vacant/Abandoned Building,5/24/2013,53
Vacant/Abandoned Building,4/14/2013,67
Vacant/Abandoned Building,8/12/2013,62
Vacant/Abandoned Building,8/12/2013,29
Vacant/Abandoned Building,8/12/2013,29
Vacant/Abandoned Building,8/12/2013,29
Vacant/Abandoned Building,8/6/2013,28
Vacant/Abandoned Building,7/30/2013,62
Vacant/Abandoned Building,7/29/2013,28
Vacant/Abandoned Building,7/29/2013,28
Vacant/Abandoned Building,7/15/2013,66
Vacant/Abandoned Building,5/29/2013,56
Vacant/Abandoned Building,8/12/2013,23
Vacant/Abandoned Building,8/9/2013,25
Vacant/Abandoned Building,8/8/2013,23
Vacant/Abandoned Building,7/20/2013,49
Vacant/Abandoned Building,7/13/2013,67
Vacant/Abandoned Building,7/13/2013,25
Vacant/Abandoned Building,6/29/2013,58
Vacant/Abandoned Building,7/1/2013,26
Vacant/Abandoned Building,6/27/2013,23
Vacant/Abandoned Building,6/25/2013,67
Vacant/Abandoned Building,6/14/2013,49
Vacant/Abandoned Building,6/11/2013,67
Vacant/Abandoned Building,5/28/2013,49
Vacant/Abandoned Building,5/28/2013,58
Vacant/Abandoned Building,5/20/2013,50
Vacant/Abandoned Building,5/22/2013,23
Vacant/Abandoned Building,8/13/2013,68
Vacant/Abandoned Building,7/9/2013,49
Vacant/Abandoned Building,7/26/2013,53
Vacant/Abandoned Building,8/24/2013,30
Vacant/Abandoned Building,5/28/2013,30
Vacant/Abandoned Building,5/24/2013,53
Vacant/Abandoned Building,3/26/2013,69
Vacant/Abandoned Building,4/29/2013,37
Vacant/Abandoned Building,8/26/2013,29
Vacant/Abandoned Building,8/21/2013,49
Vacant/Abandoned Building,8/5/2013,25
Vacant/Abandoned Building,8/30/2013,25
Vacant/Abandoned Building,8/26/2013,27
Vacant/Abandoned Building,8/23/2013,26
Vacant/Abandoned Building,8/21/2013,27
Vacant/Abandoned Building,8/22/2013,49
Vacant/Abandoned Building,8/20/2013,26
Vacant/Abandoned Building,8/4/2013,1
Vacant/Abandoned Building,8/22/2013,27
Vacant/Abandoned Building,8/19/2013,25
Vacant/Abandoned Building,8/23/2013,71
Vacant/Abandoned Building,8/21/2013,30
Vacant/Abandoned Building,8/21/2013,9
Vacant/Abandoned Building,8/19/2013,27
Vacant/Abandoned Building,8/3/2013,26
Vacant/Abandoned Building,7/18/2013,66
Vacant/Abandoned Building,6/24/2013,25
Vacant/Abandoned Building,4/16/2013,23
Vacant/Abandoned Building,8/26/2013,25
Vacant/Abandoned Building,9/9/2013,26
Vacant/Abandoned Building,9/8/2013,27
Vacant/Abandoned Building,9/8/2013,26
Vacant/Abandoned Building,9/9/2013,67
Vacant/Abandoned Building,9/5/2013,49
Vacant/Abandoned Building,9/4/2013,26
Vacant/Abandoned Building,9/3/2013,49
Vacant/Abandoned Building,9/4/2013,61
Vacant/Abandoned Building,3/15/2013,73
Vacant/Abandoned Building,1/8/2013,68
Vacant/Abandoned Building,9/3/2013,20
Vacant/Abandoned Building,9/3/2013,67
Vacant/Abandoned Building,8/28/2013,23
Vacant/Abandoned Building,9/2/2013,25
Vacant/Abandoned Building,3/30/2013,67
Vacant/Abandoned Building,3/9/2013,71
Vacant/Abandoned Building,9/18/2013,25
Vacant/Abandoned Building,9/12/2013,26
Vacant/Abandoned Building,9/13/2013,25
Vacant/Abandoned Building,9/7/2013,26
Vacant/Abandoned Building,6/28/2013,61
Vacant/Abandoned Building,9/20/2013,61
Vacant/Abandoned Building,9/15/2013,26
Vacant/Abandoned Building,9/12/2013,5
Vacant/Abandoned Building,8/20/2013,57
Vacant/Abandoned Building,4/9/2013,67
Vacant/Abandoned Building,8/21/2013,19
Vacant/Abandoned Building,8/9/2013,26
Vacant/Abandoned Building,5/3/2013,26
Vacant/Abandoned Building,9/18/2013,27
Vacant/Abandoned Building,9/30/2013,66
Vacant/Abandoned Building,9/22/2013,71
Vacant/Abandoned Building,9/17/2013,49
Vacant/Abandoned Building,9/17/2013,27
Vacant/Abandoned Building,8/28/2013,67
Vacant/Abandoned Building,6/12/2012,53
Vacant/Abandoned Building,9/17/2013,43
Vacant/Abandoned Building,9/17/2013,53
Vacant/Abandoned Building,9/16/2013,73
Vacant/Abandoned Building,9/16/2013,43
Vacant/Abandoned Building,8/27/2013,25
Vacant/Abandoned Building,9/8/2013,29
Vacant/Abandoned Building,9/10/2013,19
Vacant/Abandoned Building,9/20/2013,58
Vacant/Abandoned Building,9/16/2013,43
Vacant/Abandoned Building,9/11/2013,25
Vacant/Abandoned Building,7/8/2013,49
Vacant/Abandoned Building,7/8/2013,49
Vacant/Abandoned Building,9/6/2013,26
Vacant/Abandoned Building,9/2/2013,29
Vacant/Abandoned Building,7/10/2013,25
Vacant/Abandoned Building,10/3/2013,7
Vacant/Abandoned Building,10/6/2013,61
Vacant/Abandoned Building,9/30/2013,60
Vacant/Abandoned Building,9/9/2013,67
Vacant/Abandoned Building,10/17/2012,69
Vacant/Abandoned Building,9/16/2013,25
Vacant/Abandoned Building,9/10/2013,25
Vacant/Abandoned Building,4/20/2013,53
Vacant/Abandoned Building,9/23/2013,58
Vacant/Abandoned Building,8/19/2013,58
Vacant/Abandoned Building,7/25/2013,69
Vacant/Abandoned Building,4/5/2013,66
Vacant/Abandoned Building,9/25/2012,23
Vacant/Abandoned Building,8/26/2013,58
Vacant/Abandoned Building,8/12/2013,51
Vacant/Abandoned Building,7/9/2013,67
Vacant/Abandoned Building,9/17/2013,40
Vacant/Abandoned Building,9/11/2013,53
Vacant/Abandoned Building,9/11/2013,53
Vacant/Abandoned Building,8/26/2013,58
Vacant/Abandoned Building,8/23/2013,38
Vacant/Abandoned Building,8/20/2013,73
Vacant/Abandoned Building,9/18/2013,53
Vacant/Abandoned Building,9/9/2013,53
Vacant/Abandoned Building,10/17/2013,26
Vacant/Abandoned Building,10/16/2013,30
Vacant/Abandoned Building,10/2/2013,30
Vacant/Abandoned Building,5/30/2013,38
Vacant/Abandoned Building,12/20/2012,61
Vacant/Abandoned Building,10/24/2013,24
Vacant/Abandoned Building,10/3/2013,42
Vacant/Abandoned Building,1/17/2012,71
Vacant/Abandoned Building,10/28/2013,42
Vacant/Abandoned Building,10/28/2013,42
Vacant/Abandoned Building,10/17/2013,42
Vacant/Abandoned Building,10/14/2013,23
Vacant/Abandoned Building,10/11/2013,25
Vacant/Abandoned Building,10/9/2013,42
Vacant/Abandoned Building,9/29/2013,27
Vacant/Abandoned Building,9/19/2013,25
Vacant/Abandoned Building,9/3/2013,14
Vacant/Abandoned Building,8/26/2013,42
Vacant/Abandoned Building,5/29/2013,61
Vacant/Abandoned Building,10/25/2013,49
Vacant/Abandoned Building,10/18/2013,67
Vacant/Abandoned Building,9/24/2013,49
Vacant/Abandoned Building,10/28/2013,29
Vacant/Abandoned Building,10/11/2013,75
Vacant/Abandoned Building,8/28/2013,75
Vacant/Abandoned Building,8/26/2013,22
Vacant/Abandoned Building,11/4/2013,30
Vacant/Abandoned Building,11/4/2013,30
Vacant/Abandoned Building,10/17/2013,68
Vacant/Abandoned Building,10/14/2013,67
Vacant/Abandoned Building,9/25/2013,27
Vacant/Abandoned Building,9/17/2013,53
Vacant/Abandoned Building,9/14/2013,66
Vacant/Abandoned Building,9/14/2013,53
Vacant/Abandoned Building,10/23/2013,50
Vacant/Abandoned Building,10/8/2013,49
Vacant/Abandoned Building,9/23/2013,49
Vacant/Abandoned Building,8/23/2013,24
Vacant/Abandoned Building,10/29/2013,51
Vacant/Abandoned Building,10/8/2013,67
Vacant/Abandoned Building,9/27/2013,49
Vacant/Abandoned Building,8/13/2013,19
Vacant/Abandoned Building,7/26/2013,20
Vacant/Abandoned Building,9/25/2012,49
Vacant/Abandoned Building,6/5/2013,71
Vacant/Abandoned Building,9/16/2013,61
Vacant/Abandoned Building,9/6/2013,26
Vacant/Abandoned Building,9/27/2012,71
Vacant/Abandoned Building,7/31/2012,73
Vacant/Abandoned Building,5/4/2012,71
Vacant/Abandoned Building,10/14/2013,69
Vacant/Abandoned Building,10/2/2013,69
Vacant/Abandoned Building,9/10/2013,69
Vacant/Abandoned Building,9/4/2013,32
Vacant/Abandoned Building,8/7/2013,49
Vacant/Abandoned Building,9/11/2012,49
Vacant/Abandoned Building,9/11/2013,67
Vacant/Abandoned Building,8/2/2013,66
Vacant/Abandoned Building,7/9/2013,67
Vacant/Abandoned Building,6/19/2013,67
Vacant/Abandoned Building,4/11/2013,42
Vacant/Abandoned Building,10/30/2013,25
Vacant/Abandoned Building,10/24/2013,69
Vacant/Abandoned Building,10/21/2013,67
Vacant/Abandoned Building,10/14/2013,69
Vacant/Abandoned Building,10/3/2013,69
Vacant/Abandoned Building,9/4/2013,69
Vacant/Abandoned Building,8/23/2013,42
Vacant/Abandoned Building,7/9/2013,53
Vacant/Abandoned Building,10/30/2013,23
Vacant/Abandoned Building,10/23/2013,73
Vacant/Abandoned Building,9/23/2013,22
Vacant/Abandoned Building,9/4/2013,49
Vacant/Abandoned Building,11/18/2013,42
Vacant/Abandoned Building,9/21/2013,42
Vacant/Abandoned Building,9/12/2013,43
Vacant/Abandoned Building,8/21/2013,53
Vacant/Abandoned Building,11/16/2013,69
Vacant/Abandoned Building,11/13/2013,69
Vacant/Abandoned Building,9/11/2013,69
Vacant/Abandoned Building,11/15/2013,68
Vacant/Abandoned Building,11/5/2013,48
Vacant/Abandoned Building,9/19/2013,67
Vacant/Abandoned Building,9/16/2013,47
Vacant/Abandoned Building,8/28/2013,46
Vacant/Abandoned Building,8/13/2013,68
Vacant/Abandoned Building,8/9/2013,66
Vacant/Abandoned Building,7/26/2013,60
Vacant/Abandoned Building,8/1/2012,44
Vacant/Abandoned Building,11/21/2013,61
Vacant/Abandoned Building,10/12/2013,66
Vacant/Abandoned Building,11/4/2013,42
Vacant/Abandoned Building,10/14/2013,69
Vacant/Abandoned Building,9/13/2013,46
Vacant/Abandoned Building,8/30/2013,67
Vacant/Abandoned Building,6/20/2013,52
Vacant/Abandoned Building,8/5/2013,69
Vacant/Abandoned Building,11/26/2013,42
Vacant/Abandoned Building,11/16/2013,49
Vacant/Abandoned Building,11/13/2013,43
Vacant/Abandoned Building,10/23/2013,26
Vacant/Abandoned Building,10/9/2013,31
Vacant/Abandoned Building,10/9/2013,31
Vacant/Abandoned Building,9/21/2013,43
Vacant/Abandoned Building,9/14/2013,43
Vacant/Abandoned Building,6/5/2012,61
